"Catalog.","Old.","Order","Family","Genus","Updated.Genus","Species","Country","State","County","Date","Year","Locality","Collector","Remarks"
7793,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Greene","08/21/2004",2004,"Rt. O, 0.6mi E Jct. Rt. HH
S21 30N 22W","B. Edmond","neonate removed from DOR female"
7794,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Greene","08/21/2004",2004,"Rt. O, 0.6mi E Jct. Rt. HH
S21 30N 22W","B. Edmond","neonate removed from DOR female"
7795,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Greene","08/21/2004",2004,"Rt. O, 0.6mi E Jct. Rt. HH
S21 30N 22W","B. Edmond","neonate removed from DOR female"
7796,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Greene","08/21/2004",2004,"Rt. O, 0.6mi E Jct. Rt. HH
S21 30N 22W","B. Edmond","neonate removed from DOR female"
7797,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Greene","08/21/2004",2004,"Rt. O, 0.6mi E Jct. Rt. HH
S21 30N 22W","B. Edmond","neonate removed from DOR female"
7806,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Polk ","10/24/2004",2004,"CR S-170, 0.5mi N Jct. Rt. AA","B. Edmond
S. Ince
B. Ince","DOR juv."
7809,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Ralls","10/10/2004",2004,"Rt. T, 4.3mi E Jct. Bailey Bridge Rd
S3 55N 3W","B. Edmond
B. Ince
Otto Edmond","DOR adult"
7815,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Texas","10/03/2004",2004,"MO 137, just N of Jct. Rt. V
SWNW S9 31N 8W","J. Briggler","DOR
N 37o 24.23’ 
W 91o 49.61’"
7900,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Greene","04/09/2005",2005,"FR 48, 0.3mi E Jct. FR 157
S6 30N 21R","B Edmond","DOR neonate"
7942,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Boone","04/02/2006",2006,"NE Columbia","B. Bangs","DOR"
8382,"UMC 347S","Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Boone","05/29/1952",1952,NA,"Wm. Baker",NA
8659,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Adair","06/20/1955",1955,"Kirksville","J.D. Black",NA
8698,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Grundy","05/09/1964",1964,"Crowder State Park","H.D. Crawford
David F. Thomas",NA
8699,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Adair","04/26/1969",1969,"Scobee Lake","Robert M. Luker
Dave Mack",NA
8700,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","NJ","Sussex","09/15/1963",1963,"Stockholm","Bill McGigham",NA
8701,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Grundy","05/25/1964",1964,"Muddy Creek, Trenton","H.D. Crawford
David F. Thomas",NA
8702,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","AR","Washington","05/29/1951",1951,"White River, N of Windsor","J.D. Black",NA
8703,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Adair","04/26/1969",1969,"Scobee Lake","Robert M. Luker
Dave Mack",NA
8704,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Grundy","05/05/1964",1964,"Crowder State Park","H.D. Crawford
",NA
8705,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Linn","09/29/2007",2007,"MO 11, 3.2 mi. E Brookfield","Chad Montgomery",NA
8706,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Clark","06/14/1979",1979,"Honey Creek
SE S14 64N 6W",NA,NA
8793,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Scott","05/21/2011",2011,"General Watkins CA
N37o 3.8526’
W89o 36.2121’
28N 13E S27","R. Daniel
B. Edmond","male
SVL= 58.1 cm
TL= 72.0 cm
overflow ditch from fishing lake"
8794,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Scott","05/21/2011",2011,"Rt. N Jct. Rt. D
37o 2.4206’
89o 24.2041’
28N 15E S33","B. Edmond
R. Daniel","AOR 1815 hrs
SVL= 29.1 cm
TL= 37.7 cm"
8795,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Sullivan ","05/29/2011",2011,"Green Castle; MO 6, 0.1mi E Jct. MO 129
N40o 15.6860’
W92o 56.9484’","R. Daniel","AOR male
SVL= 22.7 cm
TL= 31.1 cm"
8872,NA,"Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon","USA","MO","Saline","10/26/2013",2013,"Rt. K X Blackwater River (McAlliser Spr. Access)
N38o 57.1101’
W93o 20.8643’","R. Daniel
C. Cannon","DOR male
SVL= 41.3 cm
TL= 56.1 cm"
4864,"775S","Squamata:  Serpentes","Colubridae","Nerodia",NA,"sipedon sipedon","USA","MO","Pike","10/04/1992",1992,"~0.5 mi. SSE of Ashburn, crossing road in Ted Shanks Wldlfe Area","B. Edmond",NA
7092,NA,"Squamata:  Serpentes","Colubridae","Nerodia ",NA,"sipedon","USA","MO","Stone","10/15/2000",2000,"Silver Lake Rd (K-20), 1.0 mi NW Jct. Kimberlin Mill Rd (M-110)","B. Edmond","AOR male
SVL= 17.7 cm
TL= 24.3 cm"
7268,NA,"Squamata:  Serpentes","Colubridae","Nerodia ",NA,"sipedon","USA","MO","Miller","04/16/2002",2002,"Saline Valley Cons. Area; Rt. M at Jct. CR MM-18/ M-20","R. Daniel","DOR 
SVL= 19.5 cm
TL= 25.4 cm"
7440,NA,"Squamata:  Serpentes","Colubridae","Nerodia ",NA,"sipedon","USA","MO","Gentry","06/18/1997",1997,"Rt. J, just W Old hiuse
N S8 63N 30W","J.W. Grace","DOR juv."
4280,"188S","Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Boone","05/07/1965",1965,"Ashland Lab","Zoo. 50 Class",NA
4281,"189S","Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Boone","09/28/1940",1940,NA,"H. Reynolds",NA
4282,"190S","Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Camden","04/21/1974",1974,"Ozark Fisheries","D. Metter",NA
4283,"191S","Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Boone","07/09/1958",1958,"Ashland","O.A.",NA
4284,"193S","Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Barry",NA,1939,"Roaring River State Park","Rowe","Aug. 1939"
4628,"519S","Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Iron","10/14/1979",1979,"~ 3.0 mi. N of South Border by Rte. 49",NA,NA
6255,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Cooper","04/19/1997",1997,"Prairie Home C. A.; Acre Rd, 2.1km SW Cedron Sch., .9km E Felder Sch.","R. Daniel
J. Daniel
K. Daniel","AOR, male
SVL=36.6cm
TL=58.7cm"
6436,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Boone","06/03/1998",1998,"Johnson Cemetary Rd., ","R. Daniel","DOR female
SVL=44.8cm
TL=70.3cm"
6556,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Callaway","09/23/1998",1998,"CR 363, 1.2mi S jct. CR356.  3.6 airmi NW Guthrie","R. Daniel","DOR female
SVL=40.7cm
TL=65.3cm"
6562,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Cooper","04/19/1997",1997,"Prairie Home CA; Acre Rd, 2.1km SW Cedron Sch., .9km E Felder Sch.","R. Daniel
J. Daniel
K. Daniel","SVL=39.1 cm
TL=60.8 cm female
Pres.-10/13/98
"
6578,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Pettis","05/02/1997",1997,"T48N R23W S31","R. Krager
S. Katcham","DOR
SVL=44.3cm
TL=71.8cm"
6701,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Randolph","09/23/1999",1999,"Rudolf Bennitt Cons. Area,
CR229X at Jct. (Howard Co) CR 133","R. Daniel","AOR female
SVL= 50.2 cm
TL= 78.3 cm"
6731,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Dade","09/18/1999",1999,"Rt. K at Turnback Creek","B. Edmond","DOR"
7229,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Maries","05/08/2001",2001,"SW S27 39N 9W","R. Krager
S. Ketcham","DOR"
7291,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Callaway","05/14/2002",2002,"CR 325, 0.3 mi S Jct. CR 334","R. Daniel","DOR male
SVL= 38.4 cm
TL= 63.0 cm"
7294,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Callaway","05/15/2002",2002,"Rt. E, 6.0 mi E Jct. Rt. M","R. Daniel","DOR male
SVL= 34.3 cm
TL= 56.3 cm"
7318,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Greene","05/12/2002",2002,"FR12 (Cave Springs Rd), 1.0 mi W Jct. Rt. Z","B. Edmond","DOR"
7333,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Laclede","05/30/2002",2002,"Rt. OO, 0.2 mi S Dallas Co.
S7 34N 17W","R. Daniel
J. Daniel","DOR male
SVL= 42.0 cm
TL= 69.3 cm"
7363,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Laclede","09/22/2002",2002,"Rt. D, 1.5mi N Jct. Rt. NN//E","R. Daniel","DOR female
SVL= 46.8 cm
TL= 73.6 cm"
7389,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Pike","08/31/2002",2002,"Three Arches Rd (CR 49), just NW Little Peno Crk (Three Arches bridge)","B. Edmond","DOR"
7533,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Lawrence","05/26/2003",2003,"FR 1125, 0.6mi S Jct. FR 2180
S36 27N 27W","B. Edmond","DOR"
7544,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Crawford","07/12/2003",2003,"Indian Springs Rd, 0.25mi S Signal Hill Rd
S36 38N 5W","B. Edmond","DOR"
7561,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Ozark","09/20/2003",2003,"MO 95, 4.15mi N Jct. MO 160
NESE S33 23N 16W","R. Daniel
B Edmond","DOR male
SVL= 33.4 cm
TL= 55.6 cm"
7566,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Maries","09/28/2003",2003,"Rt. M, 0.65mi E Jct. CR 307 NW S23 41N 8W N38o 17.17’ W91o 47.61’","R. Daniel","DOR female
SVL= 36.4 cm
TL= 56.5 cm"
7581,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Cole","10/02/2003",2003,"Jefferson City, MDC Headquarters","J. Briggler","DOR juv. in parking lot"
7618,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Texas","11/02/2003",2003,"Rt. AD, 2.5mi W Onyx Cave Rd
S17 28N 11W","B. Edmond","DOR
"
7631,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Madison","04/20/2003",2003,"Fredericktown; MO 72, 0.1mi W Little St. Francis R.","B. Edmond","in gut of UMC 7631"
7735,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO ","Pulaski","09/07/2004",2004,"Crown Rd., 2.2mi SW Jct MO 28 NENE S3 36N 11W; 37o 52.8’ 92o 07.12’","R. Daniel","AOR male
SVL= 42.4 cm
TL= 69.1 cm"
7745,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Benton","10/03/2004",2004,"Rt. B, 2.9mi N Jct. Rt. AE
N 38o 23.16’ W93o 09.62’","R. Daniel","DOR 
SVL= 43.2 cm
TL= 67.6 cm"
7814,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Texas","10/03/2004",2004,"MO 137, just N of Jack’s Fork R.
SENW S32 29N 8W","J. Briggler","DOR
N 37o 8.81’ 
W 91o 50.66’"
7828,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Saline","04/03/2005",2005,"Marshall Jct. Cons. Area
SESW S18 48N 21W
N 38o 56.16’W93o 15.87’","R. Daniel","male
SVL= 46.2 cm
TL= 75.4 cm"
7923,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Barry","10/02/2005",2005,"MO 86, 2.8mi S MO 76
S18 22N 26W","B. Edmond","DOR"
7940,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Lincoln","10/03/2006",2006,"Cuivre River SP, MO 147, Btw. Walker Rd and Visitor Center","B. Schuette","DOR"
7975,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Howard","04/17/2006",2006,"Jct. CR 117 X CR 119","R. Daniel","DOR female
SVL= 31.6 cm
TL= 48.8 cm"
7982,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Madison","04/21/2007",2007,"Little Grass Mtn, Rockpill Wilderness Trailhead
37o 27.84’N 90o 24.5’W","R. Daniel
B. Edmond
Herp Class","male
SVL= 36.8 cm
TL= 61.4 cm"
8053,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Gasconade","05/17/2008",2008,"Rt. A, 3.1 mi. N Jct. MO 28  N 38o 20’ 38.16”
W91o 37’ 21.22”","R. Daniel","DOR
SVL= 41.8 cm
TL= 67.3 cm"
8054,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Gasconade","05/17/2008",2008,"Glaiser Hollow Rd.  N38o12’22.83”
W91o34’00.24” ","R. Daniel

NESW S29 42N6W","DOR
SVL= 38.4 cm
TL= 63.3. cm"
8843,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Lincoln","09/16/2003",2003,"Cuivre River SP; main park rd ca. 0.25mi N Visitors Center
","B. Schuette","DOR"
8976,NA,"Squamata:  Serpentes","Colubridae","Opheodrys",NA,"aestivus","USA","MO","Osage","09/14/2019",2019,"8492 MO 100, Chamois; MO 100, 1.4km W Jct. MO 89; N38o 40.403’
W91o 47.087’","Wayne Trachsel","DOR male
SVL= 52.3 cm
TL= 84.4 cm"
6611,NA,"Squamata:  Serpentes","Colubridae","Opheodrys ",NA,"aestivus","USA","MO","Howard","05/17/1999",1999,"CR138, 0.7mi W jct. Rt. Y","R. Daniel","DOR male
SVL=42.2cm
TL=67.7cm"
7185,NA,"Squamata:  Serpentes","Colubridae","Opheodrys ",NA,"aestivus","USA","MO","Randolph","06/27/2001",2001,"CR 161, 0.2 mi.  S Jct. CR 162","R. Daniel","DOR female?
SVL= 49.1 cm
TL= 76.9 cm"
7610,NA,"Squamata:  Serpentes","Colubridae","Opheodrys ",NA,"aestivus","USA","MO","Wright","10/19/2003",2003,"Rt. H, 0.1mi E Montgomery Ford Rd
","B. Edmond","DOR"
7734,NA,"Squamata:  Serpentes","Colubridae","Opheodrys ",NA,"aestivus","USA","MO","Laclede","09/06/2004",2004,"Mojave Rd., 0.3mi W Jct. Rt. D","R. Daniel","AOR male
SVL= 45.6 cm
TL= 73.2 cm"
2120,NA,"Squamata:  Serpentes","Colubridae","Opheodrys ",NA,"aestivus ","USA","MO","Boone","05/27/1993",1993,"Rock Quarry Rd. nr Rock Bridge Park","R. Daniel","AOR, died early 1994"
8097,NA,"Squamata:  Serpentes","Colubridae","Panterophis",NA,"obsoletus","USA","MO","Johnson","05/22/2008",2008,"792 CR SE600
N 38o 40.1061’ 
W 93o 35.9916’","Jason Bowers","DOR
SVL= 164.6 cm
TL= 194.1 cm"
8822,NA,"Squamata:  Serpentes","Colubridae","Panterophis",NA,"obsoletus","USA","MO","Miller","06/02/2012",2012,"Lake of the Ozarks SP
38o 6.133’
92o 33.260’","B. Edmond, 
M. Bowe, 
Jul. Edmond",NA
8383,"UMC 285S","Squamata:  Serpentes","Colubridae","Pantherophis",NA,"emoryi","USA","MO","Taney","04/25/1975",1975,NA,"Herp class",NA
4371,"284S","Squamata:  Serpentes","Colubridae","Pantherophis",NA,"guttatus","USA","FL","Dade",NA,1969,"10.0 mi. N of Homestead",NA,"Mar. 1969"
4524,"438S","Squamata:  Serpentes","Colubridae","Pantherophis",NA,"guttatus","USA","FL","Dade",NA,1977,NA,"D. Pernikof","June 1977"
4630,"521S","Squamata:  Serpentes","Colubridae","Pantherophis",NA,"guttatus","USA","GA","Chatham",NA,1979,"Quacco Rd. at I-95 W of Savannah","R. Daniel, & S. Schramm","July 1979"
4631,"522S","Squamata:  Serpentes","Colubridae","Pantherophis",NA,"guttatus","USA","GA","Chatham",NA,1979,"Quacco Rd. at I-95 W of Savannah","R. Daniel, & S. Schramm","July 1979"
4919,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Boone","05/30/1953",1953,"no data","J. Phillippe",NA
4921,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Stoddard","04/03/1966",1966,"Mingo NWR","Herp Class",NA
6097,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Bollinger","04/08/1995",1995,"Duck Creek Cons Area, rd to pool 1","R. Daniel
Herp Class","AOR 2100 hrs
pres. 8/96"
6564,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Callaway","10/16/1998",1998,"Rt. J, 6.8mi S Jct. Rt. F","R. Daniel","AOR female
SVL=40.2 cm
TL=47.9 cm"
6660,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Howard","08/08/1999",1999,"MO 87 at Jct. US 40/MO 5","R. Daniel","DOR female
SVL= 62.2cm
TL= 74.8cm"
6744,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Greene","10/09/1999",1999,"Willard; Jackson St, 0.2 mi SE US 160","B. Edmond","DOR"
6749,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Laclede","10/16/1999",1999,"Fleming Rd. (CR KK-840), 0.15mi W Jct. Miami Dr (CR KK-863)","R. Daniel","DOR female
SVL= 58.3cm
TL= 70.5cm"
6786,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Boone","05/17/1978",1978,"Ashland WLA","M.E. Clawson","MEC 564 male
SVL= 626.0 cm"
6788,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Boone","09/28/1978",1978,"Ashland WLA","M.E. Clawson","MEC 188 female
SVL= 31.4 cm"
7078,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Dallas","07/26/2000",2000,"Rt. OO, 1.65 mi S Jct. MO 64A
S1 34N 18W","B. Edmond
B. Churchwell","DOR male
SVL= 122.7 cm
TL= 148.1 cm"
7079,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Pike","09/23/2000",2000,"Old CR 123 (Frankford & Louisiana Gravel Rd), 0.35 mi E Old US 61(now outer road)","B. Edmond","DOR female
SVL= 34.2 cm
TL= 40.9 cm"
7162,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Monroe","04/01/2001",2001,"CR 203 at Elk Fork, Salt River
SW S26 54N 10W","Bill Sadler","male
SVL= 98.3 cm
TL= 117.9 cm"
7225,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Cole","09/29/2001",2001,"SW Rt. J

SW S29 44N 10W","Pam Hoffmann","juv. in house"
7227,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Maries","05/08/2001",2001,"NE S22 39N 9W","R. Krager
S. Ketcham","DOR"
7306,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Newton","05/11/2002",2002,"Jute Rd., 0.7mi W Antelope Rd","B. Edmond","DOR female
SVL= 115.4 cm
TL= 136.5 cm"
7317,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Greene","05/12/2002",2002,"Willard; Jackson St. X Dorcas St.","B. Edmond","DOR"
7334,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Laclede","05/30/2002",2002,"Rt. D, 1.2 mi S Camden Co.","R. Daniel
J. Daniel","DOR male
SVL= 68.6 cm
TL= 83.4 cm"
7353,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Ralls","06/13/2002",2002,"Mark Twain Lake; rd. to beach, 0.2mi from main park rd.  S20 55N 7W","E. East","DOR male
SVL= 37.6 cm
TL= 45.5 cm"
7365,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Phelps","09/29/2002",2002,"CR 7360, 0.25mi E Jct. Rt. T","R. Daniel
B. Edmond","DOR female
SVL= 75.5 cm
TL= 91.2 cm"
7535,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Lawrence","05/26/2003",2003,"FR 2170 at Jct. MO 97
S22 27N 28W","B. Edmond","DOR"
7626,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Laclede","10/09/2003",2003,"Rt. V, 2.0 airmi. WSW Orla
NWNW S34 33N 15W","J. Briggler
B. Heatherly
S. Faith","DOR female
SVL= 57.2 cm
TL= 65.4 cm"
7639,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Boone","10/30/2003",2003,"Smith Hatchery Rd, 0.3mi N Jct. Dothage Rd East","R. Daniel","dying on rd. male
SVL= 49.5 cm
TL= 59.6 cm"
7744,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Benton","10/03/2004",2004,"Rt. AE, 1.85mi S Jct. Rt. WW","R. Daniel","DOR 
SVL= 33.7 cm
TL= 41.5 cm"
7812,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Polk","10/24/2004",2004,"CR E-480/S-180, 0.1mi E Jct. Rt. Y
S26 33N 22W","B. Edmond
B. Ince
S. Ince","DOR juv."
7833,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Bollinger","05/20/2005",2005,"Rt. H, 0.55mi NNE Jct. MO 51","R. Daniel","DOR male
SVL= 81.3 cm
TL= 98.9 cm"
7834,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Stoddard","05/21/2005",2005,"Rt. AC, 0.65mi NW Jct. Rt. AA
N 36o 54.42’ W89o 56.00’","R. Daniel
B. Edmond","DOR female
SVL= 73.5 cm
TL= 89.9 cm"
7884,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Lincoln","06/05/2005",2005,"Cuivre River St. Pk.; MO 147, just E of Visitor Center","B. Schuette","DOR"
7966,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Linn","05/20/2000",2000,"Rt. YY Jct. Export Rd
SESE S14 57N 21R
N 39o 44.89’ W 93o 12.76’","Trisha Crabill","DOR
"
7996,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Greene","10/02/2007",2007,"Glidewell Rd (Old MO 13)
N37o 17.432’ W93o 19.441’
","M. Bowe
B. Edmond","DOR"
8000,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Greene","05/01/2007",2007,"Miller St. 0.1mi S Kime St (Rt. O); at Middle School","B. Edmond
A. Edmond","DOR"
8007,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Bates","05/12/2007",2007,"US 71, just N Rich Hill
SWSW S33 39N 31W
N38o 6.75’ W94o 21.02’","G. Manning","DOR"
8102,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Mississippi","6/2007",2007,"MO 102, 0.2 mi W Jct. Rt. YY","B. Glorioso","DOR
N 36o 40.440’ 
W 91o 17.59’"
8103,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Mississippi","7/2007",2007,"MO 80, ~ 0.5 mi W Jct. MO 102
E of East Prairie","B. Glorioso","DOR
N 36o 46.554’ 
W 91o 21.863’"
8104,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Mississippi","9/2007",2007,"MO 102, N of Big Oak Tree SP","B. Glorioso","DOR
"
8117,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","New Madrid","10/04/2008",2008,"Rt. P, 4.8mi N Jct. Rt. WW
N 36o 39.6633’
W89o 24.7376’","B. Edmond
R. Daniel","DOR male
SVL= 30.6 cm
TL= 36.9 cm"
8132,NA,"Squamata:  Serpentes","Colubridae","Pantherophis",NA,"obsoletus","USA","MO","Shannon","05/27/2008",2008,"MO 106 nr. Powder Mill
NESW S9 2W 29N","K. Stohlgren","DOR female ?
 SVL= 127.5 cm
TL= 150. cm"
